name,coco_url,flick_url,id,Category,Category1,prob1,Category2,prob2,Category3,prob3,Category4,prob4,Category5,prob5
COCO_train2014_000000090801.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000090801.jpg,http://farm9.staticflickr.com/8446/7805408396_8aaf29d4f8_z.jpg,90801,living_room,bedroom,0.23480564,living_room,0.21280944,dining_room,0.19705959,bathroom,0.1091628,kitchen,0.034769848
COCO_train2014_000000090830.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000090830.jpg,http://farm5.staticflickr.com/4032/4658377706_6b07d35733_z.jpg,90830,dinning_room,bedroom,0.20139167,dining_room,0.057925563,living_room,0.05673691,art_school,0.05234032,bathroom,0.050359104
COCO_train2014_000000090961.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000090961.jpg,http://farm8.staticflickr.com/7168/6579015131_2044f51a11_z.jpg,90961,kitchen,kitchen,0.5940324,bathroom,0.3152332,bedroom,0.022848966,living_room,0.015816605,dinette,0.007484549
COCO_train2014_000000090962.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000090962.jpg,http://farm3.staticflickr.com/2113/2529789595_8c7536a127_z.jpg,90962,corridor,bedroom,0.23903221,bathroom,0.17488103,dining_room,0.15502617,street,0.11451578,living_room,0.092532225
COCO_train2014_000000092331.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000092331.jpg,http://farm5.staticflickr.com/4103/5045765533_7e49dbd9da_z.jpg,92331,bedroom,bathroom,0.28421658,bedroom,0.21710865,living_room,0.07547073,office,0.056800503,kitchen,0.04746969
COCO_train2014_000000092439.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000092439.jpg,http://farm3.staticflickr.com/2597/4106508165_528fe724d1_z.jpg,92439,living_room,bathroom,0.38914582,bedroom,0.21183476,living_room,0.085009135,hot_tub,0.047102027,kitchen,0.036810238
COCO_train2014_000000093018.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000093018.jpg,http://farm4.staticflickr.com/3797/9016641746_fe7b5ae7f2_z.jpg,93018,dinning_room,bedroom,0.09556695,martial_arts_gym,0.06785804,hot_tub,0.05351891,dining_room,0.050585806,art_school,0.04709345
COCO_train2014_000000093838.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000093838.jpg,http://farm1.staticflickr.com/136/320327893_4b8bccca30_z.jpg,93838,living_room,bedroom,0.23804411,hot_tub,0.15208142,bathroom,0.100403555,living_room,0.08121961,conference_room,0.04785472
COCO_train2014_000000094223.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000094223.jpg,http://farm4.staticflickr.com/3054/2569508118_9639b8fbdf_z.jpg,94223,living_room,bedroom,0.2718758,bathroom,0.16858563,street,0.07400369,living_room,0.06353567,dining_room,0.04756029
COCO_train2014_000000094300.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000094300.jpg,http://farm3.staticflickr.com/2594/4198283387_909448a65c_z.jpg,94300,living_room,bathroom,0.28168875,bedroom,0.25186828,hot_tub,0.07755836,living_room,0.07109246,street,0.0458852
COCO_train2014_000000094841.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000094841.jpg,http://farm9.staticflickr.com/8452/7997606271_f23d2c3d40_z.jpg,94841,living_room,living_room,0.6760901,dining_room,0.09400839,bedroom,0.046501685,kitchen,0.0349372,bathroom,0.030282026
COCO_train2014_000000095526.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000095526.jpg,http://farm8.staticflickr.com/7084/6877516198_7fae6e8718_z.jpg,95526,kitchen,kitchen,0.75538003,bathroom,0.11512453,bedroom,0.018120278,kitchenette,0.014894749,galley,0.011462841
COCO_train2014_000000095880.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000095880.jpg,http://farm6.staticflickr.com/5024/5554114139_9d5b60e390_z.jpg,95880,bathroom,bathroom,0.6073336,bedroom,0.1514451,living_room,0.037329827,hot_tub,0.026994932,kitchen,0.026405707
COCO_train2014_000000096082.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000096082.jpg,http://farm4.staticflickr.com/3266/3216681603_cf111b7cd5_z.jpg,96082,living_room,street,0.18329456,bathroom,0.1770544,bedroom,0.12164722,highway,0.09873131,conference_room,0.08965145
COCO_train2014_000000098503.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000098503.jpg,http://farm5.staticflickr.com/4111/5201499268_84190bb9fd_z.jpg,98503,living_room,bedroom,0.30131695,bathroom,0.10934459,dinette,0.087868966,dining_room,0.053765856,living_room,0.04636688
COCO_train2014_000000098642.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000098642.jpg,http://farm8.staticflickr.com/7020/6658385995_5b8c53afc5_z.jpg,98642,dinning_room,bedroom,0.3824347,bathroom,0.1354907,living_room,0.06923139,street,0.039135996,hot_tub,0.034243044
COCO_train2014_000000099108.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000099108.jpg,http://farm4.staticflickr.com/3555/3803796639_17340129d8_z.jpg,99108,living_room,bathroom,0.58624506,bedroom,0.16116251,living_room,0.10988736,kitchen,0.03212209,hot_tub,0.02080446
COCO_train2014_000000099417.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000099417.jpg,http://farm8.staticflickr.com/7337/9850017214_bf7d6cdd67_z.jpg,99417,dinning_room,bedroom,0.2871029,living_room,0.09720169,street,0.056049366,hot_tub,0.050381042,bathroom,0.038933232
COCO_train2014_000000099580.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000099580.jpg,http://farm4.staticflickr.com/3527/3700044121_d7e649a814_z.jpg,99580,living_room,bathroom,0.3809734,bedroom,0.25119835,living_room,0.16494112,street,0.03009151,kitchen,0.027448742
COCO_train2014_000000099676.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000099676.jpg,http://farm1.staticflickr.com/27/58798348_691ffb92c2_z.jpg,99676,living_room,bedroom,0.35773593,hot_tub,0.07922059,street,0.077129714,bathroom,0.07244581,living_room,0.063886456
COCO_train2014_000000100273.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000100273.jpg,http://farm8.staticflickr.com/7217/7234589990_3e381fc0df_z.jpg,100273,kitchen,bathroom,0.1487211,bedroom,0.13484739,hot_tub,0.116520315,kitchen,0.09819343,living_room,0.08498386
COCO_train2014_000000100975.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000100975.jpg,http://farm8.staticflickr.com/7191/6813627120_a222bcba0d_z.jpg,100975,bedroom,bedroom,0.35300922,living_room,0.21815363,kitchen,0.2143013,bathroom,0.05254555,home_office,0.018856185
COCO_train2014_000000101362.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000101362.jpg,http://farm3.staticflickr.com/2339/2434311353_5f9e3c1649_z.jpg,101362,dinning_room,bedroom,0.5160358,living_room,0.14606394,bathroom,0.06621283,dinette,0.02947559,dining_room,0.026489465
COCO_train2014_000000101548.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000101548.jpg,http://farm8.staticflickr.com/7398/9278690131_725fefc470_z.jpg,101548,bedroom,bedroom,0.51661646,hot_tub,0.17429164,bathroom,0.122779384,living_room,0.077020966,dining_room,0.019243548
COCO_train2014_000000101894.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000101894.jpg,http://farm3.staticflickr.com/2090/2439929319_15f0b341ae_z.jpg,101894,bedroom,bedroom,0.49603003,living_room,0.122113824,bathroom,0.09800441,dining_room,0.050472986,hot_tub,0.036606383
COCO_train2014_000000102529.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000102529.jpg,http://farm5.staticflickr.com/4039/4701970404_9b583d0735_z.jpg,102529,kitchen,bedroom,0.2430136,bathroom,0.23369253,living_room,0.073005594,hot_tub,0.05656622,conference_room,0.034821328
COCO_train2014_000000102754.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000102754.jpg,http://farm5.staticflickr.com/4073/4980820882_e576367129_z.jpg,102754,bathroom,bathroom,0.38170972,bedroom,0.20831145,living_room,0.12551057,kitchen,0.039895948,dining_room,0.029562406
COCO_train2014_000000103383.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000103383.jpg,http://farm8.staticflickr.com/7304/9200094977_dd464a4423_z.jpg,103383,living_room,dining_room,0.29709753,street,0.097161934,bathroom,0.09422073,bedroom,0.093437664,kitchen,0.059132278
COCO_train2014_000000104817.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000104817.jpg,http://farm3.staticflickr.com/2483/3765336035_47a1d835db_z.jpg,104817,kitchen,bathroom,0.2561187,dining_room,0.16353653,kitchen,0.15425201,bedroom,0.06827875,living_room,0.06584764
COCO_train2014_000000105529.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000105529.jpg,http://farm3.staticflickr.com/2617/4106573453_ddd824fc57_z.jpg,105529,living_room,living_room,0.2142813,bathroom,0.18424982,bedroom,0.12437089,closet,0.106474444,kitchen,0.101579435
COCO_train2014_000000105594.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000105594.jpg,http://farm7.staticflickr.com/6232/7004393645_e08204f9ef_z.jpg,105594,dinning_room,bedroom,0.3058087,bathroom,0.102125436,bakery,0.08082339,living_room,0.07636167,dinette,0.0711691
COCO_train2014_000000105820.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000105820.jpg,http://farm1.staticflickr.com/104/253852065_dcd15c51db_z.jpg,105820,living_room,street,0.35976687,living_room,0.14235944,building_facade,0.06960923,nursery,0.0690896,dining_room,0.058428373
COCO_train2014_000000105976.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000105976.jpg,http://farm3.staticflickr.com/2715/5705734242_255527e090_z.jpg,105976,restaurant,bathroom,0.28622597,bedroom,0.22882643,street,0.072051995,living_room,0.040603217,art_school,0.033369783
COCO_train2014_000000106269.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000106269.jpg,http://farm4.staticflickr.com/3221/2711078814_177e0a3518_z.jpg,106269,cat,water_treatment_plant,0.2151864,bedroom,0.08550802,street,0.049716204,bathroom,0.042659417,escalator,0.037749555
COCO_train2014_000000106616.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000106616.jpg,http://farm3.staticflickr.com/2028/2080842049_ea893091d0_z.jpg,106616,living_room,bedroom,0.34461024,living_room,0.13630554,bathroom,0.10297393,hot_tub,0.06520301,waiting_room,0.04961292
COCO_train2014_000000106832.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000106832.jpg,http://farm4.staticflickr.com/3615/3513552653_f6768c59fe_z.jpg,106832,dinning_room,bedroom,0.17973593,bathroom,0.15246777,living_room,0.12790798,game_room,0.06465546,conference_room,0.0589344
COCO_train2014_000000107384.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000107384.jpg,http://farm7.staticflickr.com/6007/5888337091_dddf74f9f9_z.jpg,107384,living_room,bathroom,0.28202236,bedroom,0.19489415,street,0.12524277,hot_tub,0.0829705,living_room,0.0587369
COCO_train2014_000000107482.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000107482.jpg,http://farm5.staticflickr.com/4084/5207598711_8b47c0bbd2_z.jpg,107482,kitchen,street,0.17591123,conference_room,0.16506793,bedroom,0.16060019,bathroom,0.1583149,dining_room,0.04351933
COCO_train2014_000000107519.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000107519.jpg,http://farm4.staticflickr.com/3783/9224132359_ff21aa42f4_z.jpg,107519,restaurant,bedroom,0.535413,casino,0.05227013,bathroom,0.05042763,living_room,0.048292894,art_school,0.02803387
COCO_train2014_000000108429.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000108429.jpg,http://farm8.staticflickr.com/7083/7343578568_c07e1bc53b_z.jpg,108429,restaurant,bathroom,0.41434264,bedroom,0.29291487,dining_room,0.047958884,conference_room,0.03436589,living_room,0.034327663
COCO_train2014_000000108810.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000108810.jpg,http://farm9.staticflickr.com/8515/8531561592_6dd3d160e7_z.jpg,108810,dinning_room,bathroom,0.52593255,skyscraper,0.14333332,street,0.088907674,bedroom,0.08499502,living_room,0.021097736
COCO_train2014_000000108944.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000108944.jpg,http://farm6.staticflickr.com/5473/9384274548_e8efbd1fb3_z.jpg,108944,restaurant,bedroom,0.28869355,bathroom,0.13670877,dining_room,0.091236845,hot_tub,0.05612941,kitchen,0.051849764
COCO_train2014_000000109277.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000109277.jpg,http://farm6.staticflickr.com/5130/5286265919_4c9fc08b1f_z.jpg,109277,corridor,airport_terminal,0.35021064,bathroom,0.17864336,bedroom,0.05492523,street,0.04563382,dining_room,0.028718213
COCO_train2014_000000109417.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000109417.jpg,http://farm4.staticflickr.com/3423/3823587242_7ac05c0a18_z.jpg,109417,living_room,bedroom,0.32081822,dining_room,0.19251287,bathroom,0.12988213,living_room,0.086531706,dinette,0.046558626
COCO_train2014_000000109666.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000109666.jpg,http://farm4.staticflickr.com/3516/3295487447_6e33b95a2b_z.jpg,109666,living_room,bathroom,0.107571565,kitchen,0.10694025,conference_room,0.09849337,street,0.07158052,living_room,0.058772482
COCO_train2014_000000109836.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000109836.jpg,http://farm1.staticflickr.com/123/380693632_ae352663d1_z.jpg,109836,living_room,bathroom,0.16304533,bedroom,0.12690115,baggage_claim,0.060787983,car_dealership,0.05197429,street,0.042613916
COCO_train2014_000000109863.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000109863.jpg,http://farm6.staticflickr.com/5008/5375440019_e0f21865d6_z.jpg,109863,kitchen,bathroom,0.21617234,living_room,0.20646733,kitchen,0.1776043,bedroom,0.088665694,dining_room,0.060816303
COCO_train2014_000000110013.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000110013.jpg,http://farm7.staticflickr.com/6090/6125989627_cfea1bba66_z.jpg,110013,living_room,bedroom,0.2659983,living_room,0.187449,closet,0.1317189,street,0.09099084,dining_room,0.05560451
COCO_train2014_000000110488.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000110488.jpg,http://farm9.staticflickr.com/8214/8342810587_252c807e14_z.jpg,110488,kitchen,living_room,0.27581057,bathroom,0.20465992,bedroom,0.20046653,kitchen,0.09091842,dining_room,0.04388857
COCO_train2014_000000110697.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000110697.jpg,http://farm5.staticflickr.com/4005/4230788266_337bd312a9_z.jpg,110697,dinning_room,bedroom,0.48248106,bathroom,0.107044585,dinette,0.053178526,hot_tub,0.05184104,living_room,0.05102325
COCO_train2014_000000111348.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000111348.jpg,http://farm6.staticflickr.com/5292/5448656470_53629afa03_z.jpg,111348,living_room,living_room,0.35778213,bedroom,0.17440301,bathroom,0.07137656,hot_tub,0.06142971,dining_room,0.056123782
COCO_train2014_000000111737.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000111737.jpg,http://farm4.staticflickr.com/3127/2778598231_9a2a2e2b1c_z.jpg,111737,kitchen,living_room,0.3192041,dining_room,0.16338791,bedroom,0.15718646,bathroom,0.1464949,kitchen,0.032193672
COCO_train2014_000000112590.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000112590.jpg,http://farm7.staticflickr.com/6065/6079887927_16c7e6cb5c_z.jpg,112590,kitchen,kitchen,0.37402868,bathroom,0.2074462,living_room,0.1505674,bedroom,0.076133244,closet,0.029042298
COCO_train2014_000000112673.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000112673.jpg,http://farm4.staticflickr.com/3166/2825331862_57874ab643_z.jpg,112673,dinning_room,bedroom,0.17104894,amusement_park,0.06923437,conference_room,0.05073852,dining_room,0.050685756,bathroom,0.05068513
COCO_train2014_000000112785.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000112785.jpg,http://farm9.staticflickr.com/8146/7453428070_1a421b974e_z.jpg,112785,bedroom,bathroom,0.21294509,living_room,0.20903717,kitchen,0.07126376,bedroom,0.057587173,street,0.056410037
COCO_train2014_000000112882.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000112882.jpg,http://farm2.staticflickr.com/1012/1440529005_0b9aca4935_z.jpg,112882,kitchen,kitchen,0.4262962,bathroom,0.18660891,bedroom,0.053558394,living_room,0.043720055,closet,0.04204729
COCO_train2014_000000112899.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000112899.jpg,http://farm2.staticflickr.com/1380/1464493483_7e8aeb2f3c_z.jpg,112899,living_room,bedroom,0.30113307,living_room,0.23273534,bathroom,0.15775108,hot_tub,0.09469773,dining_room,0.050115906
COCO_train2014_000000113293.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000113293.jpg,http://farm3.staticflickr.com/2308/2302118880_d6f16234e6_z.jpg,113293,living_room,bathroom,0.19107312,bedroom,0.16070725,kitchen,0.103619576,dining_room,0.10075608,street,0.09879768
COCO_train2014_000000113391.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000113391.jpg,http://farm1.staticflickr.com/53/173622615_881fe68284_z.jpg,113391,bedroom,bedroom,0.28089398,dining_room,0.16602233,living_room,0.12317463,bathroom,0.09804476,kitchen,0.08229014
COCO_train2014_000000113725.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000113725.jpg,http://farm4.staticflickr.com/3010/2402618263_e01805f682_z.jpg,113725,office,bathroom,0.3050589,corridor,0.11072266,kitchen,0.10767417,closet,0.063895725,bedroom,0.054930583
COCO_train2014_000000113985.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000113985.jpg,http://farm5.staticflickr.com/4129/5072385389_e5862f36bc_z.jpg,113985,living_room,living_room,0.2883439,bedroom,0.1871327,bathroom,0.16438133,hot_tub,0.091291,dining_room,0.0679947
COCO_train2014_000000115359.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000115359.jpg,http://farm1.staticflickr.com/244/462147263_4b5b7fbfd3_z.jpg,115359,corridor,street,0.5547698,forest,0.10480384,park,0.058025572,apartment_building,0.020072656,dining_room,0.016204873
COCO_train2014_000000116010.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000116010.jpg,http://farm2.staticflickr.com/1262/858929313_1686dca347_z.jpg,116010,dinning_room,bedroom,0.49807838,living_room,0.07368085,bathroom,0.06965978,childs_room,0.06873006,dining_room,0.026981717
COCO_train2014_000000116402.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000116402.jpg,http://farm4.staticflickr.com/3711/9519355766_ae4e9c47b2_z.jpg,116402,living_room,street,0.28515577,living_room,0.07201209,bedroom,0.06357493,dining_room,0.059960645,building_facade,0.0392926
COCO_train2014_000000117428.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000117428.jpg,http://farm4.staticflickr.com/3471/3402641176_8c2f1647d6_z.jpg,117428,living_room,living_room,0.2989885,bedroom,0.2141781,dining_room,0.111089766,bathroom,0.08050443,game_room,0.040467475
COCO_train2014_000000117555.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000117555.jpg,http://farm9.staticflickr.com/8227/8470769278_aa36d5ca1c_z.jpg,117555,bedroom,bedroom,0.52076775,hot_tub,0.1985099,bathroom,0.07009083,living_room,0.04974096,attic,0.027188454
COCO_train2014_000000117722.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000117722.jpg,http://farm9.staticflickr.com/8540/8649006182_3b2c367e91_z.jpg,117722,living_room,bedroom,0.6803279,hot_tub,0.13494441,living_room,0.06527327,attic,0.024291184,bathroom,0.022491034
COCO_train2014_000000118199.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000118199.jpg,http://farm6.staticflickr.com/5124/5217423633_9c2269df63_z.jpg,118199,office,bathroom,0.21373077,bedroom,0.09594496,living_room,0.074444614,kitchen,0.07263374,street,0.047108207
COCO_train2014_000000119002.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000119002.jpg,http://farm2.staticflickr.com/1095/1440313417_61966f0706_z.jpg,119002,living_room,bathroom,0.31861952,bedroom,0.27781957,living_room,0.104880854,hot_tub,0.07843393,dining_room,0.048260495
COCO_train2014_000000119195.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000119195.jpg,http://farm3.staticflickr.com/2032/2116932745_f602fc2477_z.jpg,119195,dinning_room,living_room,0.36167327,bedroom,0.22280662,bakery,0.092030786,bathroom,0.077505454,game_room,0.023113325
COCO_train2014_000000119263.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000119263.jpg,http://farm4.staticflickr.com/3017/2869700662_b1b39286b7_z.jpg,119263,bedroom,bedroom,0.5677746,childs_room,0.052808847,hot_tub,0.049409833,conference_room,0.033827875,art_school,0.031998068
COCO_train2014_000000119755.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000119755.jpg,http://farm7.staticflickr.com/6050/6345974543_b79257338d_z.jpg,119755,kitchen,kitchen,0.60452193,living_room,0.11616798,bathroom,0.09964292,bedroom,0.063220054,dining_room,0.023389393
COCO_train2014_000000119837.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000119837.jpg,http://farm3.staticflickr.com/2778/4167495025_a8266203af_z.jpg,119837,living_room,bedroom,0.26343137,living_room,0.11916902,bathroom,0.11259393,hot_tub,0.08791893,dining_room,0.062696055
COCO_train2014_000000119923.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000119923.jpg,http://farm9.staticflickr.com/8236/8349407459_0c0f2b62f6_z.jpg,119923,dinning_room,street,0.51371026,bedroom,0.05977354,kitchen,0.04313945,bathroom,0.042809412,attic,0.027057193
COCO_train2014_000000121350.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000121350.jpg,http://farm6.staticflickr.com/5202/5358468747_1ea7e3c351_z.jpg,121350,living_room,bathroom,0.3512601,bedroom,0.24783246,dining_room,0.08208344,living_room,0.0797584,waiting_room,0.042582866
COCO_train2014_000000121612.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000121612.jpg,http://farm8.staticflickr.com/7004/6578987083_feb182860e_z.jpg,121612,kitchen,kitchen,0.4868987,bathroom,0.19721626,living_room,0.16572246,bedroom,0.040188685,closet,0.034394357
COCO_train2014_000000121682.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000121682.jpg,http://farm6.staticflickr.com/5019/5588135063_477b689bdb_z.jpg,121682,dinning_room,bedroom,0.3702839,hot_tub,0.12260352,living_room,0.12032668,dining_room,0.08524923,bathroom,0.057243347
COCO_train2014_000000122216.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000122216.jpg,http://farm9.staticflickr.com/8334/8081896563_75d1a66272_z.jpg,122216,kitchen,living_room,0.39227602,bathroom,0.19686915,bedroom,0.11415622,dining_room,0.09305136,kitchen,0.0886633
COCO_train2014_000000122857.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000122857.jpg,http://farm4.staticflickr.com/3209/2736701364_85f07fc86f_z.jpg,122857,street,closet,0.6468603,street,0.047884144,bathroom,0.046081234,bedroom,0.026097348,casino,0.025414277
COCO_train2014_000000123995.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000123995.jpg,http://farm4.staticflickr.com/3743/10240463756_47db7c306f_z.jpg,123995,dinning_room,bedroom,0.28561866,hot_tub,0.13106364,bathroom,0.08934492,living_room,0.042716425,dining_room,0.041958865
COCO_train2014_000000124364.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000124364.jpg,http://farm4.staticflickr.com/3440/3247267086_b5acdf989d_z.jpg,124364,living_room,bathroom,0.19794163,bedroom,0.17953588,closet,0.055786334,street,0.047762156,dorm_room,0.046444654
COCO_train2014_000000124812.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000124812.jpg,http://farm8.staticflickr.com/7045/6846955188_aa03037fd7_z.jpg,124812,bakery,bedroom,0.35529265,living_room,0.11215104,bakery,0.06415686,dining_room,0.063863054,art_school,0.04901166
COCO_train2014_000000124893.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000124893.jpg,http://farm5.staticflickr.com/4113/5094294156_d544a75942_z.jpg,124893,living_room,living_room,0.36558914,bathroom,0.23015063,bedroom,0.22236021,kitchen,0.039165042,bowling_alley,0.026566615
COCO_train2014_000000125118.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000125118.jpg,http://farm6.staticflickr.com/5086/5208979126_b3f7091d06_z.jpg,125118,bakery,living_room,0.30208638,bedroom,0.28828913,dining_room,0.09529332,bathroom,0.06121253,kitchen,0.049289703
COCO_train2014_000000125652.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000125652.jpg,http://farm1.staticflickr.com/31/57766108_efa73fd12f_z.jpg,125652,living_room,bedroom,0.37287125,hot_tub,0.20017011,bathroom,0.08448508,kitchen,0.06827301,living_room,0.048346147
COCO_train2014_000000126808.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000126808.jpg,http://farm8.staticflickr.com/7123/7511616578_28d7b644de_z.jpg,126808,restaurant,bedroom,0.22664967,bathroom,0.19043906,living_room,0.06157731,hot_tub,0.05287959,conference_room,0.052415717
COCO_train2014_000000128076.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000128076.jpg,http://farm5.staticflickr.com/4006/4421429491_236494b3eb_z.jpg,128076,dinning_room,bathroom,0.29456204,kitchen,0.14704643,living_room,0.12218546,bedroom,0.118479416,dining_room,0.101606555
COCO_train2014_000000128715.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000128715.jpg,http://farm4.staticflickr.com/3592/3332362688_c54814c834_z.jpg,128715,kitchen,bedroom,0.48972613,hot_tub,0.07218392,living_room,0.061392475,dining_room,0.05642777,childs_room,0.054632973
COCO_train2014_000000130116.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000130116.jpg,http://farm1.staticflickr.com/91/260978049_0b5000cb5e_z.jpg,130116,living_room,living_room,0.34443915,bedroom,0.32405487,bathroom,0.0797038,hot_tub,0.059254736,dinette,0.026424116
COCO_train2014_000000130163.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000130163.jpg,http://farm5.staticflickr.com/4031/4259760985_78b36f1255_z.jpg,130163,living_room,living_room,0.5593422,bedroom,0.15637259,hot_tub,0.050674453,bathroom,0.04630457,dining_room,0.03924458
COCO_train2014_000000130328.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000130328.jpg,http://farm4.staticflickr.com/3270/2971950872_6e26b35c66_z.jpg,130328,bedroom,bathroom,0.3934546,bedroom,0.33392823,hot_tub,0.08475927,living_room,0.029749049,kitchen,0.018056104
COCO_train2014_000000130598.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000130598.jpg,http://farm5.staticflickr.com/4006/4242488575_6595e978c4_z.jpg,130598,bathroom,bathroom,0.28832906,bedroom,0.13799025,street,0.094483435,closet,0.06669693,hallway,0.049522758
COCO_train2014_000000132520.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000132520.jpg,http://farm4.staticflickr.com/3634/3595844774_b2489c1706_z.jpg,132520,bathroom,bathroom,0.4302815,bedroom,0.22276987,living_room,0.1535138,dining_room,0.051466797,kitchen,0.026417276
COCO_train2014_000000132565.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000132565.jpg,http://farm8.staticflickr.com/7106/7455066238_f3672441d9_z.jpg,132565,bedroom,bedroom,0.5213418,bathroom,0.12206167,dining_room,0.073205195,hot_tub,0.06917206,living_room,0.058865067
COCO_train2014_000000132768.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000132768.jpg,http://farm4.staticflickr.com/3025/3110202057_90233706ef_z.jpg,132768,bedroom,bathroom,0.18456803,street,0.13133834,bedroom,0.12804739,living_room,0.08429776,kitchen,0.06998668
